step_index,timestamp_sec,flight_phase,message_type,criticality,latency_budget_ms,observed_packet_rate_hz,channel_bit_error_rate,replay_attempt_count,auth_failure_count,integrity_failure_count,aad_tamper_count,transcript_anomaly_count,ai_threat_level,ai_threat_score,ai_confidence,confidence_status,anomaly_score,anomaly_severity,is_anomaly,forecast_trend,forecast_rate_of_change,preemptive_flag,previous_construction,selected_construction,transition_type,dwell_counter,safety_override_triggered,explainable_reason,measured_handshake_latency_ms,measured_encap_latency_ms,measured_sign_latency_ms,measured_total_latency_ms,security_margin_bits,energy_cost_uj,deadline_met,scenario_id,scenario_name
16,30.0,MANEUVERING,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,10.07,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,620.4255,0.2089,0.1161,0.325,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
17,32.0,MANEUVERING,AIRCRAFT_STATUS,ROUTINE,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,8.73,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.128,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,DOWNGRADE_HELD,1,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-CRITICAL-V1. Retaining ADAPTIVE-CRITICAL-V1 (dwell count 1/3).,524.8853,0.1495,0.0653,0.2148,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
18,34.0,MANEUVERING,AIRCRAFT_STATUS,ROUTINE,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,8.73,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.195,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,DOWNGRADE_HELD,2,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-CRITICAL-V1. Retaining ADAPTIVE-CRITICAL-V1 (dwell count 2/3).,532.8668,0.145,0.073,0.21799999999999997,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
19,36.0,MANEUVERING,AIRCRAFT_STATUS,ROUTINE,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,8.73,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.218,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-STANDARD-V1,DOWNGRADE_EXECUTED,0,False,Mode C: Safe downgrade executed from ADAPTIVE-CRITICAL-V1 to ADAPTIVE-STANDARD-V1 after 3 consecutive stable low-threat steps. Selected ADAPTIVE-STANDARD-V1 (STANDARD) for ROUTINE traffic under NORMAL threat. All safety invariants and latency constraints are satisfied.,2.4094,0.1099,0.0713,2.5906,128,185.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
20,38.0,MANEUVERING,AIRCRAFT_STATUS,ROUTINE,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,8.73,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.214,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.8914,0.1028,0.0925,0.1953,128,185.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
1,0.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,INITIAL,0,False,Mode C: Initial profile established: ADAPTIVE-STANDARD-V1.,2.1656,0.0996,0.0655,2.3307,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
2,2.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.8502,0.1253,0.1,0.2253,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
3,4.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.462,0.1511,0.1183,0.26940000000000003,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
4,6.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9908,0.0983,0.0625,0.1608,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
5,8.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.2381,0.0893,0.061,0.1503,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
6,10.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.5078,0.091,0.0631,0.15410000000000001,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
7,12.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9001,0.0876,0.0878,0.1754,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
8,14.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.0478,0.1082,0.0678,0.176,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
9,16.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.8823,0.0993,0.0661,0.1654,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
10,18.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.7872,0.078,0.0604,0.1384,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
11,20.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.847,0.0863,0.0646,0.1509,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
12,22.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.8042,0.0813,0.0626,0.1439,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
13,24.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9003,0.109,0.0633,0.1723,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
14,26.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.7886,0.0828,0.0867,0.16949999999999998,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
15,28.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.2848,0.2137,0.1475,0.36119999999999997,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
16,30.0,CRUISE,AIRCRAFT_STATUS,IMPORTANT,5000.0,28.0,0.005,4,3,1,0,0,ELEVATED,44.13,0.4207,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,3.382,True,ADAPTIVE-STANDARD-V1,ADAPTIVE-CRITICAL-V1,ESCALATION,0,False,Mode C: Immediate security escalation from ADAPTIVE-STANDARD-V1 to ADAPTIVE-CRITICAL-V1. Selected ADAPTIVE-CRITICAL-V1 (CRITICAL) for IMPORTANT traffic under CRITICAL threat. All safety invariants and latency constraints are satisfied.,514.9334,0.133,0.0664,515.1328,384,1450.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
17,32.0,CRUISE,AIRCRAFT_STATUS,IMPORTANT,5000.0,28.0,0.005,4,3,1,0,0,ELEVATED,44.13,0.4207,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,5.123,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,514.2777,0.1644,0.0682,0.23259999999999997,384,1450.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
18,34.0,CRUISE,AIRCRAFT_STATUS,IMPORTANT,5000.0,28.0,0.005,4,3,1,0,0,ELEVATED,44.13,0.4207,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,5.744,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,538.3622,0.1768,0.0702,0.247,384,1450.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
19,36.0,CRUISE,AIRCRAFT_STATUS,IMPORTANT,5000.0,28.0,0.005,4,3,1,0,0,ELEVATED,44.13,0.4207,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,5.622,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,529.2782,0.1375,0.068,0.20550000000000002,384,1450.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
20,38.0,CRUISE,AIRCRAFT_STATUS,IMPORTANT,5000.0,28.0,0.005,4,3,1,0,0,ELEVATED,44.13,0.4207,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,5.029,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,539.6324,0.1352,0.0711,0.20629999999999998,384,1450.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
21,40.0,CRUISE,AIRCRAFT_STATUS,IMPORTANT,5000.0,28.0,0.005,4,3,1,0,0,ELEVATED,44.13,0.4207,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,4.156,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,547.9654,0.1372,0.072,0.2092,384,1450.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
22,42.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.242,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,DOWNGRADE_HELD,1,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-CRITICAL-V1. Retaining ADAPTIVE-CRITICAL-V1 (dwell count 1/3).,519.865,0.2071,0.1136,0.3207,384,1450.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
23,44.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-3.052,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,DOWNGRADE_HELD,2,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-CRITICAL-V1. Retaining ADAPTIVE-CRITICAL-V1 (dwell count 2/3).,524.7937,0.1336,0.1008,0.2344,384,1450.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
24,46.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-4.733,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-STANDARD-V1,DOWNGRADE_EXECUTED,0,False,Mode C: Safe downgrade executed from ADAPTIVE-CRITICAL-V1 to ADAPTIVE-STANDARD-V1 after 3 consecutive stable low-threat steps. Selected ADAPTIVE-STANDARD-V1 (STANDARD) for ROUTINE traffic under NORMAL threat. All safety invariants and latency constraints are satisfied.,2.9291,0.1747,0.09,3.1938,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
25,48.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-5.622,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.7426,0.1478,0.0876,0.2354,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
26,50.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-5.029,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9501,0.084,0.0641,0.1481,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
27,52.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-4.156,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.8248,0.0862,0.0653,0.1515,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
28,54.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-3.14,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9907,0.1116,0.0744,0.186,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
29,56.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,DECREASING,-2.071,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9352,0.1178,0.1263,0.24409999999999998,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
30,58.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,DECREASING,-1.012,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9047,0.0833,0.062,0.14529999999999998,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
31,60.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.1716,0.1152,0.0611,0.1763,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
32,62.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.2133,0.1251,0.0627,0.1878,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
33,64.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.8132,0.1238,0.0908,0.2146,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
34,66.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.6538,0.1345,0.089,0.2235,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
35,68.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.879,0.1215,0.0794,0.2009,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
36,70.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9432,0.1835,0.1182,0.30169999999999997,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
37,72.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.2091,0.1444,0.1926,0.33699999999999997,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
38,74.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.8788,0.1158,0.0956,0.2114,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
39,76.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.8017,0.0808,0.0623,0.1431,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
40,78.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,28.0,0.0001,0,0,0,0,0,NORMAL,8.85,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.299,0.0901,0.0637,0.1538,128,185.0,True,SCN-009,SCN-009: Long Cruise with Isolated Threat Spike
1,0.0,PREFLIGHT,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,INITIAL,0,False,Mode C: Initial profile established: ADAPTIVE-STANDARD-V1.,1.9344,0.1201,0.0795,2.134,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
2,2.0,PREFLIGHT,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.8043,0.0834,0.0601,0.14350000000000002,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
3,4.0,PREFLIGHT,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,3.2012,0.1384,0.0673,0.2057,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
4,6.0,PREFLIGHT,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9278,0.1094,0.0769,0.1863,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
5,8.0,PREFLIGHT,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.0923,0.1407,0.0997,0.2404,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
6,10.0,TAXI_TAKEOFF,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,10.41,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.387,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-CRITICAL-V1,ESCALATION,0,True,Mode C: Immediate security escalation from ADAPTIVE-STANDARD-V1 to ADAPTIVE-CRITICAL-V1. Selected ADAPTIVE-CRITICAL-V1 (CRITICAL) for SAFETY_CRITICAL traffic under NORMAL threat. All safety invariants and latency constraints are satisfied.,533.4392,0.1391,0.0688,533.6471,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
7,12.0,TAXI_TAKEOFF,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,10.41,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.391,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,507.227,0.1348,0.0694,0.2042,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
